,Rage
25296,0
25297,0
25300,1
25312,1
25351,1
25352,1
25353,1
25354,0
25384,0
25385,0
25386,1
25388,0
25390,1
25431,1
25436,1
25441,0
25444,1
25463,0
25500,1
25501,1
25504,1
25512,1
25522,1
25523,0
25525,1
25526,1
25553,1
25557,1
25563,1
25578,1
25579,1
25591,1
25592,1
25593,1
25604,1
25625,1
25630,0
25640,1
25642,1
25643,1
25644,0
25645,1
25659,0
25660,1
25778,1
25779,1
25788,1
25790,0
25791,0
25792,1
25794,1
25796,0
25798,1
25845,1
25846,0
25852,1
25853,1
25855,1
25856,1
25857,0
25858,1
25867,1
20,0
21,0
31,0
32,0
33,0
36,0
42,0
47,0
49,0
50,0
79,0
83,0
84,0
85,0
89,0
96,0
106,0
107,0
119,0
120,0
121,0
122,0
153,0
157,0
171,0
173,0
181,0
183,0
184,0
218,0
242,0
250,0
261,0
263,0
266,0
267,0
277,0
278,0
323,0
344,0
346,0
347,0
382,0
385,0
386,0
418,0
420,0
429,0
457,0
458,0
476,0
497,0
505,0
510,0
518,0
521,0
551,0
552,0
555,0
588,0
592,0
593,0
600,0
621,0
646,0
648,0
659,0
661,0
662,0
667,0
697,0
715,0
729,0
730,0
731,0
747,0
750,0
751,0
752,0
802,0
870,0
871,0
873,0
875,0
942,0
946,0
947,0
948,0
964,0
965,0
971,0
979,0
980,0
983,0
1012,0
1013,0
1050,0
1051,0
1052,0
1053,0
1054,0
1060,0
1061,0
1062,0
1067,0
1068,0
1097,0
1098,0
1099,0
1100,0
1137,0
1139,0
1159,0
1160,0
1163,0
1164,0
1166,0
1167,0
1231,0
1237,0
1248,0
1249,1
1278,1
1281,1
1283,1
1284,1
1303,0
1308,1
1338,0
1342,1
1346,1
1348,1
1356,0
1358,1
1415,1
1417,1
2161,1
2162,1
2166,1
2177,1
2180,1
2201,1
2244,1
2249,0
2267,1
2268,1
2287,1
2288,0
2290,1
2291,1
2327,0
2336,1
2350,0
2352,1
2374,1
2384,1
2385,1
2387,1
2429,0
2432,1
2440,1
2443,0
2447,1
2448,1
2449,1
2479,0
2501,1
2518,1
2527,1
2530,1
2541,1
2570,1
2578,0
2579,1
2580,1
2592,0
2623,0
2624,1
2627,1
2633,1
2650,0
2658,1
2660,0
2671,1
2719,1
2720,1
2731,1
2750,0
2760,1
2762,0
2783,1
2788,1
2830,0
2831,1
2859,1
2862,0
2863,1
2864,1
2886,1
2887,1
2913,0
2914,1
2943,1
2944,1
2945,1
2946,1
2970,1
2972,1
3009,1
3013,0
3046,1
3047,0
3048,1
3049,1
3073,1
3076,1
3123,1
3124,0
3130,1
3131,1
3132,1
3177,1
3190,1
3195,0
3228,1
3229,1
3230,0
3231,0
3232,1
3233,1
3237,1
3252,0
3285,0
3286,1
3287,1
3291,0
3292,1
3293,1
3294,1
3301,0
3343,0
3344,0
3347,0
3348,0
3349,0
3361,0
3367,0
3368,0
3373,0
3375,0
3383,0
3388,0
3389,0
3404,0
3405,0
3410,0
3418,0
3420,0
3431,0
3445,0
3446,0
3447,0
3486,0
3487,0
3497,0
3499,0
3508,0
3513,0
3515,0
3538,0
3552,0
3553,0
3579,0
3581,0
3598,0
3601,0
3602,0
3607,0
3637,0
3638,0
3669,0
3670,0
3682,0
3697,0
3706,0
3707,0
3723,0
3724,0
3762,0
3763,0
3798,0
3803,0
3806,0
3810,0
3842,0
3845,0
3880,0
3883,0
3888,0
3889,0
3891,0
3901,0
3953,0
3959,0
3972,0
3975,0
4003,0
4004,0
4005,0
4015,0
4022,0
4043,0
4065,0
4066,0
4073,0
4074,0
4075,0
4076,0
4123,0
4139,0
4148,0
4149,0
4171,0
4173,0
4174,0
4175,0
4226,0
4229,0
4247,0
4251,0
4255,0
4256,0
4271,0
4278,0
4279,0
4280,0
4345,0
4346,0
4347,0
4366,0
4368,0
4369,0
4370,0
4411,0
4434,0
4435,0
4437,0
4450,0
4451,0
4455,0
4456,0
4508,0
4516,0
4519,0
4555,0
4556,0
4557,0
4563,0
4574,0
4603,0
4513,1
4615,1
4618,0
4621,1
4622,1
4623,1
4683,1
4687,1
4704,1
4706,0
4737,1
4740,0
4744,0
4745,0
4768,1
4770,0
5476,1
5481,0
5518,1
5519,1
5521,1
5522,1
5537,0
5548,1
5565,0
5566,1
5592,0
5601,0
5604,1
5605,1
5618,0
5633,1
5658,1
5661,1
5664,1
5669,1
5688,1
5698,1
5710,1
5735,0
5750,1
5751,1
5760,0
5773,0
5782,1
5783,0
5807,1
5810,0
5864,1
5867,1
5881,1
5882,1
5883,1
5885,1
5928,1
5933,1
5949,1
5950,1
5951,0
5963,1
5964,1
5965,1
5970,1
5982,1
6037,1
6039,1
6219,0
6220,1
6221,1
6222,1
6223,0
6224,0
6226,0
6227,1
6258,1
6259,1
6260,1
6262,1
6265,0
6289,1
6301,1
6304,1
6305,1
6306,1
6307,1
6308,0
6309,1
6311,1
6312,0
6314,0
6317,0
6318,1
6319,1
6322,1
6373,1
6388,1
6428,1
6429,0
6430,1
6441,1
6451,1
6455,1
6456,0
6464,0
6499,1
6500,1
6501,0
6502,1
6503,1
6504,1
6505,0
6506,1
6516,1
6517,1
6526,1
6531,0
6532,0
6533,1
6534,0
6535,1
6579,0
6581,0
6584,0
6586,0
6605,0
6610,0
6616,0
6681,0
6619,0
6620,0
6627,0
6628,0
6629,0
6630,0
6663,0
6672,0
6687,0
6688,0
6689,0
6700,0
6703,0
6705,0
6730,0
6746,0
6757,0
6759,0
6787,0
6788,0
6789,0
6790,0
6825,0
6826,0
6849,0
6852,0
6872,0
6873,0
6880,0
6881,0
6913,0
6916,0
6942,0
6944,0
6949,0
6950,0
6955,0
6979,0
7010,0
7634,0
7069,0
7072,0
7110,0
7111,0
7112,0
7113,0
7124,0
7125,0
7166,0
7168,0
7171,0
7194,0
7196,0
7211,0
7215,0
7229,0
7257,0
7262,0
7263,0
7264,0
7266,0
7313,0
7314,0
7315,0
7336,0
7339,0
7340,0
7357,0
7358,0
7376,0
7416,0
7424,0
7440,0
7441,0
7471,0
7474,0
7477,0
7478,0
7503,0
7519,0
7530,0
7534,0
7539,0
7540,0
7542,0
7543,0
7598,0
7611,0
7652,0
7654,0
7667,0
7668,0
7676,0
7687,0
7703,0
7737,0
7740,0
7741,0
7782,0
7784,0
7785,0
7786,0
7806,0
7807,0
7824,0
7826,0
7860,0
7862,0
7865,0
7871,0
7886,0
7889,0
8739,1
8742,1
8747,1
8757,1
8772,1
8802,0
8809,1
8929,1
8836,0
8838,1
8848,1
8852,0
8853,0
8854,1
8919,1
8922,1
8933,1
8935,0
8955,1
8956,0
8957,0
8966,0
8981,1
8988,1
9013,1
9014,1
9021,1
9022,1
9038,1
9039,1
9078,0
9079,1
9104,0
9106,1
9108,0
9109,1
9110,1
9111,1
9152,0
9161,1
9192,1
9195,1
9204,1
9205,1
9206,1
9229,1
9249,1
9262,1
9280,1
9282,1
9313,1
9316,1
9317,1
9321,1
9340,1
9347,1
9363,0
9367,1
9368,1
9402,1
9406,0
9407,1
9408,0
9411,1
9445,0
9448,0
9457,1
9458,1
9470,1
9473,1
9491,0
9501,1
9531,1
9532,0
9543,1
9544,1
9551,1
9574,1
9578,1
9597,1
9607,1
9615,1
9620,0
9621,1
9638,1
9639,0
9641,1
9642,1
9647,1
9648,1
9669,1
9671,1
9672,0
9673,0
9710,0
9718,1
9732,1
9733,1
9734,1
9735,1
9737,1
9749,1
9782,1
9784,1
9785,1
9787,1
9788,1
9789,1
9792,1
9795,1
9796,1
9797,1
9798,1
9799,1
9800,0
9801,1
9802,1
9805,1
9813,1
9815,0
9832,0
9833,0
9834,0
9841,0
9848,0
9853,0
9855,0
11005,0
9857,0
9858,0
9876,0
9878,0
9887,0
9892,0
9895,0
9909,0
9911,0
9912,0
9925,0
9926,0
9928,0
9960,0
9977,0
9981,0
9985,0
9987,0
9995,0
9998,0
10004,0
10026,0
10027,0
10052,0
10054,0
10055,0
10084,0
10086,0
10097,0
10124,0
10130,0
10135,0
10142,0
10143,0
10177,0
10180,0
10182,0
10196,0
10203,0
10229,0
10234,0
10235,0
10240,0
10245,0
10262,0
10300,0
10308,0
10318,0
10356,0
10357,0
10358,0
10359,0
10360,0
10428,0
10429,0
10445,0
10451,0
10454,0
10456,0
10462,0
10464,0
10509,0
10517,0
10541,0
10542,0
10544,0
10548,0
10562,0
10583,0
10598,0
10602,0
10620,0
10624,0
10626,0
10665,0
10667,0
10668,0
10671,0
10686,0
10713,0
10740,0
10743,0
10755,0
10767,0
10781,0
10820,0
10821,0
10831,0
10834,0
10836,0
10853,0
10858,0
10869,0
10897,0
10910,0
10922,0
10924,0
10925,0
10960,0
10965,0
10966,0
10991,0
10998,0
11002,0
11009,0
11013,0
11034,0
11036,0
11047,0
11065,0
11091,0
11093,0
11100,1
11103,1
11106,0
11107,0
11120,1
11164,1
11174,1
11177,1
11183,1
11184,1
11219,0
11220,1
11222,1
11243,1
11244,1
11273,1
11845,1
11846,0
11856,1
11858,0
11861,1
11899,1
11917,1
11924,1
11934,1
11936,1
11940,1
11943,1
11946,1
12010,1
12011,0
12024,1
12025,0
12027,1
12032,0
12065,0
12075,1
12079,0
12081,1
12374,1
12113,0
12114,0
12119,1
12122,1
12133,0
12173,1
12175,1
12179,1
12186,1
12188,1
12193,1
12194,1
12201,1
12257,0
12258,0
12263,1
12292,1
12293,0
12297,1
12300,0
12301,1
12356,1
12357,1
12370,1
12376,1
12378,1
12396,0
12397,1
12398,1
12424,1
12433,1
12454,1
12456,1
12457,1
12462,0
12474,1
12476,1
12524,1
12525,0
12528,0
12580,1
12581,1
12597,1
12599,1
12603,0
12624,0
12625,1
12632,1
12637,0
12639,1
12661,0
12681,1
12683,1
12704,1
12706,1
12717,0
12733,1
12736,1
12757,1
12758,0
12759,1
12781,1
12782,0
12812,1
12866,1
12867,1
12868,1
12869,0
12871,1
12872,1
12873,1
12874,0
12909,1
12910,1
12912,1
12913,1
12914,1
12915,0
12916,0
12948,1
13115,0
13116,0
13125,0
13126,0
13128,0
13173,0
13182,0
13186,0
13192,0
13195,0
13203,0
13209,0
13212,0
13243,0
13264,0
13279,0
13283,0
13284,0
13307,0
13324,0
13330,0
13343,0
13368,0
13371,0
13377,0
13378,0
13414,0
13421,0
13422,0
13435,0
13444,0
13451,0
13453,0
13458,0
13466,0
13470,0
13473,0
13527,0
13528,0
13542,0
13574,0
13575,0
13598,0
13602,0
13624,0
13630,0
13652,0
13662,0
13666,0
13668,0
13698,0
13701,0
13702,0
13727,0
13753,0
13755,0
13759,0
13761,0
13803,0
13804,0
13807,0
13832,0
13838,0
13839,0
13841,0
13845,0
13877,0
13878,0
13879,0
13901,0
13910,0
13928,0
13949,0
13950,0
13980,0
13983,0
13995,0
14015,0
14018,0
14040,0
14045,0
14049,0
14069,0
14085,0
14089,0
14096,0
14097,0
14130,0
14132,0
14134,0
14150,0
14151,0
14160,0
14192,0
14202,0
14215,0
14219,0
14221,0
14246,0
14261,0
14265,0
14281,0
14282,0
14307,0
14337,0
14338,0
14349,0
14350,0
14351,0
14385,0
14386,0
14414,0
14419,0
14420,0
14427,0
14428,0
14458,0
14471,0
14482,0
14496,0
15187,1
15192,0
15198,1
15199,1
15228,1
15254,1
15258,1
15272,0
15289,0
15291,0
15317,1
15320,1
15324,0
15331,1
15353,1
15364,1
15369,1
15372,1
15384,1
15403,1
15421,0
15442,1
15446,1
15455,0
15464,1
15466,1
15469,0
15474,0
15481,1
15537,1
15538,1
15548,0
15549,1
15550,1
15555,0
15559,1
15599,1
15626,1
15627,1
15632,1
15640,1
15641,0
15666,1
15668,1
15669,1
15713,1
15714,1
15720,1
15721,0
15726,1
15733,1
15751,1
15758,1
15766,0
15772,0
15786,1
15796,1
15800,0
15810,1
15813,0
15818,1
15840,0
15869,0
15875,1
15879,1
15882,0
15886,0
15890,1
15918,0
15926,0
15927,1
15958,0
15962,0
15963,1
15975,1
15983,1
15987,0
16026,0
16039,0
16043,0
16066,0
16068,0
16083,0
16086,0
16088,1
16118,0
16119,0
16147,0
16155,1
16156,1
16180,1
16182,0
16183,1
16212,1
16213,1
16225,1
16227,1
16228,1
16229,0
16231,0
16233,1
16234,1
16235,1
16259,0
16265,0
16266,1
16267,1
16268,1
16269,1
16270,1
16271,1
16272,0
16288,1
16289,0
16290,1
16291,1
16292,0
16293,1
16294,1
16295,1
16301,0
16302,0
16303,0
16306,0
16307,0
16311,0
16312,0
16313,0
16314,0
16315,0
16318,0
16319,0
16320,0
16322,0
16323,0
16326,0
16328,0
16330,0
16340,0
16341,0
16348,0
16351,0
16352,0
16354,0
16356,0
16358,0
16367,0
16368,0
16369,0
16384,0
16393,0
16400,0
16464,0
16469,0
16501,0
16503,0
16504,0
16515,0
16516,0
16547,0
16550,0
16552,0
16582,0
16583,0
16584,0
16598,0
16616,0
16630,0
16632,0
16635,0
16639,0
16640,0
16644,0
16683,0
16702,0
16710,0
16711,0
16712,0
16713,0
16723,0
16724,0
16737,0
16763,0
16779,0
16793,0
16796,0
16797,0
16799,0
16818,0
16819,0
16820,0
16835,0
16838,0
16872,0
16873,0
16875,0
16898,0
16899,0
16919,0
16921,0
16924,0
16928,0
16965,0
16968,0
16970,0
16997,0
16999,0
17005,0
17008,0
17012,0
17020,0
17023,0
17024,0
17071,0
17074,0
17083,0
17085,0
17089,0
17091,0
17110,0
17112,0
17114,0
17157,0
17163,0
17167,0
17172,0
17174,0
17187,0
17188,0
17191,0
17192,0
17193,0
17239,0
17241,0
17243,0
17249,0
17261,0
17277,0
17278,0
17281,0
17283,1
17284,0
17291,1
17305,0
17309,1
17333,1
17335,1
17353,0
17355,0
17358,1
17375,0
17376,0
17382,1
17406,1
17415,0
17438,1
17440,1
17441,1
17444,1
17451,1
17452,1
17453,1
17504,1
17506,1
17515,1
17516,1
17520,0
17522,1
17523,1
17527,1
17534,1
17546,1
17550,1
17553,1
17582,0
17583,1
17585,1
17604,0
17608,1
17620,0
17625,1
17626,1
17641,1
17642,1
17643,1
17680,0
17681,0
17701,1
18198,1
18200,0
18205,1
18220,1
18252,1
18255,1
18263,1
18266,1
18273,0
18274,0
18309,1
18312,1
18326,1
18327,1
18336,1
18353,1
18361,0
18363,1
18389,0
18390,1
18404,0
18405,0
18406,1
18440,1
18441,1
18444,1
18445,1
18447,1
18482,0
18483,1
18505,0
18513,1
18520,0
18524,1
18537,0
18538,1
18585,1
18587,1
18591,0
18601,0
18606,1
18610,1
18628,1
18647,0
18659,1
18660,1
18667,1
18682,1
18726,1
18727,1
18729,0
18741,1
18742,1
18780,0
18781,0
18806,1
18818,0
18819,1
18830,0
18831,1
18832,1
18872,1
18878,1
18899,0
18909,0
18911,0
18917,1
18918,1
18920,1
18921,1
18931,1
18932,1
19328,0
19329,0
19332,0
19333,0
19334,0
19335,0
19336,0
19340,0
19344,0
19345,0
19346,0
19349,0
19356,0
19358,0
19361,0
19363,0
19364,0
19366,0
19373,0
19374,0
19375,0
19378,0
19381,0
19383,0
19387,0
19389,0
19394,0
19395,0
19414,0
19417,0
19423,0
19429,0
19444,0
19445,0
19457,0
19459,0
19468,0
19490,0
19491,0
19502,0
19504,0
19507,0
19533,0
19536,0
19542,0
19555,0
19575,0
19580,0
19586,0
19588,0
19616,0
19617,0
19634,0
19636,0
19639,0
19642,0
19678,0
19681,0
19696,0
19697,0
19698,0
19740,0
19755,0
19768,0
19775,0
19777,0
19805,0
19812,0
19813,0
19840,0
19841,0
19857,0
19905,0
19906,0
19934,0
19935,0
19936,0
19970,0
19990,0
19994,0
19999,0
20005,0
20032,0
20038,0
20040,0
20071,0
20073,0
20076,0
20092,0
20093,0
20116,0
20117,0
20118,0
20160,0
20165,0
20174,0
20179,0
20182,0
20215,0
20216,0
20217,0
20237,0
20238,0
20267,0
20289,0
20295,0
20356,0
20361,0
20364,0
20373,0
20374,0
20377,0
20386,0
20388,0
20397,0
20411,0
20423,0
20467,0
20468,0
20469,0
20478,0
20479,1
20508,1
20509,0
20510,1
20527,1
20535,1
20556,1
20562,0
20563,1
20568,0
20581,1
20597,1
20618,1
20632,1
20643,0
20670,1
20674,1
20716,1
20717,1
20720,1
20740,0
20741,0
20757,1
20765,1
20766,1
20772,0
20773,1
20784,1
20827,1
20828,0
20847,1
21409,1
21411,1
21420,1
21429,1
21448,0
21468,0
21473,1
21489,0
21490,0
21491,0
21501,0
21505,0
21510,1
21547,1
21572,1
21578,1
21584,1
21590,1
21623,1
21626,1
21634,1
21658,1
21659,0
21670,1
21691,1
21692,1
21704,1
21705,0
21708,0
21732,1
21736,1
21761,1
21770,1
21773,0
21778,0
21779,1
21788,1
21830,0
21831,1
21853,0
21860,1
21863,1
21885,1
21886,1
21887,1
21920,1
21922,1
21923,1
21954,1
21957,1
21959,1
21978,1
22026,1
22028,0
22029,0
22038,1
22050,1
22051,0
22057,1
22087,1
22092,1
22096,1
22099,1
22130,1
22140,1
22142,0
22144,0
22145,0
22148,1
22180,0
22187,1
22213,1
22217,1
22218,1
22224,1
22225,0
22228,1
22286,1
22287,0
22288,1
22314,1
22315,0
22319,1
22320,0
22323,1
22324,1
22325,1
22329,1
22653,0
22654,0
22657,0
22658,0
22659,0
22663,0
22664,0
22666,0
22668,0
22672,0
22673,0
22681,0
22683,0
22686,0
22687,0
22688,0
22695,0
22699,0
22708,0
22709,0
22713,0
22715,0
22733,0
22737,0
22744,0
22745,0
22750,0
22764,0
22780,0
22785,0
22801,0
22816,0
22832,0
22844,0
22847,0
22853,0
22854,0
22859,0
22890,0
22931,0
22934,0
22939,0
22945,0
22947,0
22981,0
22982,0
22984,0
22998,0
23001,0
23040,0
23043,0
23051,0
23086,0
23093,0
23095,0
23129,0
23135,0
23136,0
23141,0
23179,0
23202,0
23203,0
23220,0
23265,0
23266,0
23271,0
23272,0
23277,0
23325,0
23357,0
23362,0
23365,0
23372,0
23374,0
23443,0
23448,0
23450,0
23451,0
23455,0
23467,0
23468,0
23473,0
23517,0
23534,0
23536,0
23538,0
23546,0
23565,0
23576,0
23612,0
23629,0
23650,0
23653,0
23656,0
23662,0
23665,0
23671,0
23736,0
23744,0
23747,0
23763,0
23786,0
23822,0
23827,0
23831,0
23837,1
23843,0
23845,0
23850,1
23903,0
23912,1
23916,0
23925,1
23927,0
23954,1
23955,1
23979,1
23984,1
23985,1
24014,0
24015,0
24018,1
24019,1
24020,0
24021,1
24022,0
24036,0
24061,1
24077,0
24083,1
24113,1
24117,1
24119,1
24122,0
24127,1
24137,1
24148,0
24176,1
24183,1
24205,0
24212,1
24216,1
24234,1
24239,1
24287,0
24295,0
24297,1
24799,1
24801,1
24821,1
24823,1
24851,1
24865,1
24886,1
24892,1
24895,1
24908,1
24916,0
24959,1
24961,1
24970,1
24973,1
24975,1
25006,0
25007,0
25008,1
25035,1
25037,0
25068,0
25075,1
25096,1
25099,1
25100,1
25194,1
25195,0
25107,1
25109,1
25117,1
25125,1
25159,1
25162,0
25189,0
25200,1
25207,0
25219,1
25221,1
25226,1
25262,1
25263,1
25289,0
25294,0
25315,0
25322,0
25332,1
25369,1
25371,1
25376,1
25378,1
25403,0
25421,1
25450,1
25451,1
25458,1
25468,0
25469,0
25471,1
25476,0
25480,1
25483,1
25484,1
105,0
138,0
150,0
154,0
155,0
163,0
169,0
204,0
245,0
246,0
258,0
259,0
354,0
421,0
431,0
432,0
433,0
434,0
459,0
463,0
465,0
502,0
525,0
550,0
568,0
623,0
630,0
631,0
641,0
642,0
644,0
764,0
765,0
781,0
784,0
786,0
788,0
883,0
907,0
952,0
956,0
957,0
961,0
1089,0
1096,0
1153,0
1154,0
1155,0
1156,0
1157,0
1203,0
1208,0
1222,0
1240,0
1242,0
1244,0
1285,0
1322,0
1327,0
1334,0
1335,0
1368,0
1369,0
1383,0
1396,0
1397,0
1424,0
1509,0
1524,0
1531,0
1545,0
1553,0
1576,0
1613,0
1621,0
1622,0
1625,0
1627,0
1636,0
1651,0
1672,0
1677,0
1678,0
1679,0
1680,0
1748,0
1749,0
1760,0
1763,0
1768,0
1777,0
1821,1
1860,1
1865,1
1866,1
1871,0
1884,0
1950,1
1952,1
1980,1
1981,0
1982,0
1988,1
1989,0
2029,1
2030,1
2056,1
2058,0
2065,1
2074,1
2098,1
2107,1
2139,1
2148,1
2158,0
2159,1
2197,0
2198,1
2202,1
2221,1
2222,0
2250,1
2269,1
2273,0
2292,1
2312,1
2317,1
2345,1
2351,1
2364,0
2373,0
2406,1
2418,1
2438,1
2529,1
2531,1
2600,1
2608,1
2618,0
2619,1
2630,1
2631,1
2653,0
2654,0
2664,1
2665,0
2729,1
2749,1
2782,0
2787,1
2804,1
2806,1
2868,0
2877,0
2879,1
2897,1
2909,1
2910,1
2916,1
2922,1
2923,1
2993,1
2994,1
2997,1
3011,0
3044,0
3055,1
3056,1
3060,0
3089,1
3137,0
3144,1
3148,1
3149,1
3192,0
3196,1
3208,1
3209,1
3212,1
3213,0
3266,1
3267,0
3419,0
3458,0
3459,0
3467,0
3468,0
3470,0
3471,0
3488,0
3500,0
3529,0
3530,0
3561,0
3565,0
3570,0
3572,0
3575,0
3590,0
3622,0
3644,0
3646,0
3652,0
3654,0
3665,0
3666,0
3671,0
3695,0
3698,0
3732,0
3748,0
3749,0
3750,0
3754,0
3764,0
3769,0
3785,0
3835,0
3840,0
3841,0
3843,0
3847,0
3881,0
3890,0
3917,0
3919,0
3920,0
3935,0
3969,0
4064,0
3973,0
4006,0
4007,0
4054,0
4059,0
4060,0
4062,0
4063,0
4147,0
4158,0
4178,0
4203,0
4210,0
4217,0
4233,0
4234,0
4252,0
4297,0
4300,0
4312,0
4314,0
4315,0
4316,0
4339,0
4344,0
4353,0
4358,0
4413,0
4415,0
4416,0
4423,0
4433,0
4520,0
4527,0
4534,0
4567,0
4570,0
4571,0
4573,0
4605,0
4612,0
4616,0
4617,0
4620,0
4661,0
4686,0
4697,0
4698,0
4701,0
4717,0
4718,0
4756,0
4765,0
4776,0
4784,0
4787,0
4805,0
4809,0
4816,0
4843,0
4845,0
4847,0
4852,0
4867,0
4944,0
4948,0
4950,0
4954,0
4955,0
4956,0
4957,0
4973,0
5007,1
5008,1
5009,1
5014,1
5034,1
5035,1
5039,1
5040,1
5132,0
5134,1
5135,1
5136,1
5137,0
5176,1
5201,1
5204,1
5229,1
5230,0
5268,0
5271,1
5274,1
5289,1
5299,1
5301,1
5320,1
5324,0
5328,1
5371,0
5373,1
5374,0
5379,1
5385,1
5219,0
5391,1
5416,1
5419,1
5438,1
5439,0
5442,1
5470,1
5477,1
5505,0
5506,0
5507,1
5531,1
5533,1
5536,0
5563,0
5564,1
5577,1
5579,0
5580,1
5639,0
5640,1
5641,0
5646,1
5659,1
5668,1
5700,1
5725,1
5726,1
5727,1
5730,1
5744,1
5865,1
5870,1
5871,1
5926,0
5932,1
5936,1
5938,1
5939,0
5955,0
5956,1
5957,1
5991,1
5993,1
5994,0
5995,1
6033,1
6040,1
6069,1
6075,1
6076,1
6078,0
6079,1
6108,1
6114,1
6142,1
6153,1
6154,1
6179,0
6180,1
6181,0
6184,1
6218,0
6228,0
6253,1
6261,1
6266,0
6267,1
6269,1
6293,1
6299,0
6377,1
6379,1
6384,0
6385,1
6386,0
6387,1
6391,1
6392,1
6431,1
6432,1
6437,1
6472,0
6473,0
6474,1
6486,1
6497,1
6621,0
6637,0
6649,0
6673,0
6677,0
6678,0
6680,0
6683,0
6711,0
6726,0
6741,0
6745,0
6748,0
6755,0
6770,0
6781,0
6803,0
6808,0
6810,0
6835,0
6846,0
6850,0
6874,0
6883,0
6912,0
6917,0
6918,0
6939,0
6960,0
6976,0
6996,0
6998,0
7021,0
7022,0
7026,0
7070,0
7084,0
7121,0
7122,0
7130,0
7131,0
7159,0
7163,0
7187,0
7225,0
7236,0
7238,0
7253,0
7254,0
7347,0
7348,0
7349,0
7350,0
7387,0
7389,0
7426,0
7439,0
7479,0
7488,0
7513,0
7514,0
7516,0
7518,0
7531,0
7538,0
7597,0
7618,0
7619,0
7620,0
7621,0
7653,0
7673,0
7674,0
7721,0
7722,0
7723,0
7729,0
7827,0
7858,0
7861,0
7870,0
7876,0
7877,0
7888,0
7915,0
7944,0
7946,0
7951,0
7981,0
7985,0
7987,0
8065,0
8072,0
8074,0
8100,0
8104,0
8105,0
8120,0
8217,0
8218,0
8231,0
8237,0
8238,0
8240,0
8241,0
8264,1
8265,1
8288,0
8300,0
8301,1
8302,0
8303,0
8346,1
8353,1
8355,1
8356,1
8358,1
8363,1
8386,1
8486,0
8496,1
8548,0
8549,0
8551,1
8552,1
8554,1
8582,1
8583,1
8636,1
8638,1
8639,1
8643,1
8645,1
8393,0
8657,1
8704,1
8705,1
8706,1
8715,1
8730,1
8738,1
8763,1
8781,1
8811,1
8815,0
8816,1
8821,1
8840,1
8876,1
8888,1
8895,1
8901,1
8902,1
8926,0
8937,1
8941,1
8952,1
8983,1
8984,1
9007,1
9102,1
9048,0
9059,1
9061,0
9063,1
9065,1
9099,1
9100,1
9105,1
9127,0
9164,1
9170,1
9171,0
9172,1
9185,0
9191,1
9209,0
9243,1
9244,1
9245,1
9257,1
9275,1
9278,0
9287,1
9289,1
9342,0
9343,0
9346,1
9354,1
9449,1
9492,1
9493,1
9494,1
9495,1
9496,0
9506,1
9584,1
9585,0
9586,1
9587,1
9588,0
9596,1
9604,0
9649,1
9651,1
9654,0
9666,0
9667,1
9670,0
9676,1
9910,0
9933,0
9934,0
9968,0
9973,0
9975,0
9979,0
9984,0
10041,0
10043,0
10044,0
10047,0
10053,0
10136,0
10078,0
10103,0
10109,0
10119,0
10133,0
10134,0
10137,0
10141,0
10153,0
10166,0
10193,0
10197,0
10215,0
10230,0
10231,0
10248,0
10291,0
10292,0
10312,0
10316,0
10317,0
10355,0
10379,0
10380,0
10434,0
10435,0
10437,0
10440,0
10452,0
10476,0
10500,0
10501,0
10502,0
10504,0
10540,0
10623,0
10637,0
10638,0
10690,0
10691,0
10694,0
10714,0
10741,0
10753,0
10754,0
10824,0
10825,0
10828,0
10832,0
10838,0
10864,0
10865,0
10884,0
10892,0
10893,0
10894,0
11008,0
11035,0
11037,0
11068,0
11070,0
11072,0
11094,0
11188,0
11189,0
11203,0
11249,0
11250,0
11251,0
11272,0
11280,0
11283,0
11311,0
11341,0
11346,0
11347,0
11356,0
11441,0
11442,0
11459,0
11460,0
11461,0
11466,0
11468,0
11470,0
11498,0
11505,0
11512,0
11513,0
11527,0
11528,0
11531,0
11559,1
11590,1
11591,0
11593,1
11594,1
11600,1
11612,0
11644,1
11648,1
11650,1
11656,1
11657,1
11676,1
11764,0
11773,0
11799,0
11824,0
11826,0
11832,0
11840,1
11849,1
11871,1
11902,0
11903,0
11904,1
11921,1
11923,1
11938,0
11954,1
11985,1
11986,1
11995,0
12019,1
12023,1
12026,1
12036,1
12038,1
12098,1
12100,1
12102,0
12107,1
12118,0
12149,1
12166,1
12170,1
12171,1
12176,0
12178,1
12183,1
12184,0
12221,1
12241,1
12243,1
12244,1
12264,1
12295,1
12338,1
12342,1
12343,1
12345,1
12371,1
12373,1
12380,1
12409,1
12410,1
12443,1
12444,1
12446,1
12450,0
12458,0
12459,1
12460,1
12469,1
12471,1
12472,1
12526,1
12636,1
12668,0
12670,0
12673,1
12700,1
12701,1
12718,0
12731,0
12760,1
12761,1
12777,1
12779,1
12792,0
12813,1
12881,1
12882,0
12886,0
12888,1
12889,1
12890,0
12891,1
12963,1
12965,1
12968,1
12969,1
12971,0
12972,1
12973,1
13118,0
13153,0
13155,0
13168,0
13171,0
13172,0
13179,0
13187,0
13194,0
13220,0
13222,0
13246,0
13251,0
13262,0
13263,0
13278,0
13325,0
13327,0
13344,0
13349,0
13350,0
13366,0
13370,0
13428,0
13457,0
13460,0
13507,0
13517,0
13521,0
13524,0
13541,0
13545,0
